"Name","Created","Runtime","End Time","Hostname","ID","Notes","Updated","Tags","model_name","checkpoint_dir","test_accuracy","test_f1","test_precision","test_recall","val_accuracy","val_f1","val_precision","val_recall"
"fr_model_train_ar_seed45","2024-10-09T06:45:29.000Z","178","2024-10-09T06:48:27.000Z","gr023.hpc.nyu.edu","dsl25akn","-","2024-10-09T06:48:27.000Z","","almanach/camembert-base","./results_camembert-base_ar_seed45","0.3446601941747573","0.26671482265943514","0.25238933363613997","0.3446601941747573","0.27040816326530615","0.19321004263774477","0.17759396937294514","0.27040816326530615"
"fr_model_train_fr_seed44","2024-10-09T07:48:42.000Z","164","2024-10-09T07:51:26.000Z","gr023.hpc.nyu.edu","e0c38hre","-","2024-10-09T07:51:26.000Z","","almanach/camembert-base","./results_camembert-base_fr_seed44","0.24864864864864863","0.15213493591871974","0.10967428967428967","0.24864864864864863","0.3333333333333333","0.22199404132947137","0.1676094276094276","0.3333333333333333"
"fr_model_train_fr_seed44","2024-10-09T08:02:40.000Z","168","2024-10-09T08:05:28.000Z","gr023.hpc.nyu.edu","ha4e99sy","-","2024-10-09T08:05:28.000Z","","almanach/camembert-base","./results_camembert-base_fr_seed44","0.1891891891891892","0.06753032818845754","0.0422886424788771","0.1891891891891892","0.18787878787878787","0.0636529226693161","0.03831738437001595","0.18787878787878787"
"fr_model_train_en_seed46","2024-10-09T05:23:50.000Z","233","2024-10-09T05:27:43.000Z","gr023.hpc.nyu.edu","pq5vyq3p","-","2024-10-09T05:27:43.000Z","","almanach/camembert-base","./results_camembert-base_en_seed46","0.5304054054054054","0.4902867642256797","0.48940295815295815","0.5304054054054054","0.5512367491166078","0.5133581180274428","0.5014685382695238","0.5512367491166078"
"fr_model_train_hi_seed44","2024-10-09T07:21:31.000Z","150","2024-10-09T07:24:01.000Z","gr023.hpc.nyu.edu","h830hhsh","-","2024-10-09T07:24:01.000Z","","almanach/camembert-base","./results_camembert-base_hi_seed44","0.2085889570552147","0.09321106071914886","0.07009583713091416","0.2085889570552147","0.18791946308724833","0.1031705623698218","0.11053948506886796","0.18791946308724833"
"fr_model_train_fr_seed43","2024-10-09T07:45:56.000Z","165","2024-10-09T07:48:41.000Z","gr023.hpc.nyu.edu","4v69bwvi","-","2024-10-09T07:48:41.000Z","","almanach/camembert-base","./results_camembert-base_fr_seed43","0.2810810810810811","0.1665693514351424","0.16024100533654673","0.2810810810810811","0.3151515151515151","0.20850875657188428","0.1881453634085213","0.3151515151515151"
"fr_model_train_ar_seed44","2024-10-09T06:42:30.000Z","177","2024-10-09T06:45:27.000Z","gr023.hpc.nyu.edu","ehfsx94e","-","2024-10-09T06:45:27.000Z","","almanach/camembert-base","./results_camembert-base_ar_seed44","0.3155339805825243","0.18886587412999303","0.18843432652605735","0.3155339805825243","0.2653061224489796","0.1513997847200896","0.1469745793054064","0.2653061224489796"
"fr_model_train_ar_seed44","2024-10-09T06:27:34.000Z","178","2024-10-09T06:30:32.000Z","gr023.hpc.nyu.edu","r84tm2pp","-","2024-10-09T06:30:32.000Z","","almanach/camembert-base","./results_camembert-base_ar_seed44","0.45145631067961167","0.38355613528343646","0.3938957675957436","0.45145631067961167","0.4489795918367347","0.3594741136329921","0.3948188924692684","0.4489795918367347"
"fr_model_train_hi_seed42","2024-10-09T07:16:29.000Z","150","2024-10-09T07:18:59.000Z","gr023.hpc.nyu.edu","r105n972","-","2024-10-09T07:18:59.000Z","","almanach/camembert-base","./results_camembert-base_hi_seed42","0.1840490797546012","0.1128824427509094","0.11811194153271852","0.1840490797546012","0.2684563758389262","0.17338239485890491","0.14673581452104942","0.2684563758389262"
"fr_model_train_ar_seed44","2024-10-09T06:12:38.000Z","178","2024-10-09T06:15:36.000Z","gr023.hpc.nyu.edu","xs4sp8mw","-","2024-10-09T06:15:36.000Z","","almanach/camembert-base","./results_camembert-base_ar_seed44","0.5048543689320388","0.4758803131426811","0.4622999030413617","0.5048543689320388","0.5459183673469388","0.5122628276547625","0.4989971878264415","0.5459183673469388"
"fr_model_train_en_seed43","2024-10-09T05:12:14.000Z","231","2024-10-09T05:16:05.000Z","gr023.hpc.nyu.edu","vuyphink","-","2024-10-09T05:16:05.000Z","","almanach/camembert-base","./results_camembert-base_en_seed43","0.5","0.4783326891980738","0.5401963636641479","0.5","0.5547703180212014","0.5171386963339256","0.5151706370882009","0.5547703180212014"
"fr_model_train_ar_seed45","2024-10-09T06:15:38.000Z","177","2024-10-09T06:18:35.000Z","gr023.hpc.nyu.edu","q36x8euc","-","2024-10-09T06:18:35.000Z","","almanach/camembert-base","./results_camembert-base_ar_seed45","0.49029126213592233","0.4659052304629329","0.4468947138202802","0.49029126213592233","0.5306122448979592","0.5009964399458571","0.4868202431130514","0.5306122448979592"
"fr_model_train_fr_seed44","2024-10-09T07:34:37.000Z","166","2024-10-09T07:37:23.000Z","gr023.hpc.nyu.edu","y76wl1fp","-","2024-10-09T07:37:23.000Z","","almanach/camembert-base","./results_camembert-base_fr_seed44","0.4918918918918919","0.4702665590591232","0.4855142293177146","0.4918918918918919","0.5151515151515151","0.4935305970405211","0.5002741245760498","0.5151515151515151"
"fr_model_train_en_seed46","2024-10-09T05:43:15.000Z","233","2024-10-09T05:47:08.000Z","gr023.hpc.nyu.edu","fcv1toja","-","2024-10-09T05:47:08.000Z","","almanach/camembert-base","./results_camembert-base_en_seed46","0.44932432432432434","0.3118846620026793","0.23997933372933375","0.44932432432432434","0.4946996466431096","0.35703294198107827","0.2793871931973708","0.4946996466431096"
"fr_model_train_en_seed42","2024-10-09T05:27:44.000Z","232","2024-10-09T05:31:36.000Z","gr023.hpc.nyu.edu","zfp9t09a","-","2024-10-09T05:31:36.000Z","","almanach/camembert-base","./results_camembert-base_en_seed42","0.46621621621621623","0.3231635426670325","0.2476403787379397","0.46621621621621623","0.4982332155477032","0.3599841514987346","0.28179842469380967","0.4982332155477032"
"fr_model_train_ar_seed42","2024-10-09T06:21:35.000Z","178","2024-10-09T06:24:33.000Z","gr023.hpc.nyu.edu","5c99mwn8","-","2024-10-09T06:24:33.000Z","","almanach/camembert-base","./results_camembert-base_ar_seed42","0.42718446601941745","0.3213376483279396","0.2575360757812731","0.42718446601941745","0.40816326530612246","0.28837239165329054","0.22294302584157655","0.40816326530612246"
"fr_model_train_fr_seed45","2024-10-09T07:51:27.000Z","164","2024-10-09T07:54:11.000Z","gr023.hpc.nyu.edu","569e4xa4","-","2024-10-09T07:54:11.000Z","","almanach/camembert-base","./results_camembert-base_fr_seed45","0.2702702702702703","0.12181279992438793","0.21107520564042304","0.2702702702702703","0.3212121212121212","0.16355649518440216","0.1672058003346347","0.3212121212121212"
"fr_model_train_hi_seed44","2024-10-09T07:08:54.000Z","150","2024-10-09T07:11:24.000Z","gr023.hpc.nyu.edu","q9gipg9r","-","2024-10-09T07:11:24.000Z","","almanach/camembert-base","./results_camembert-base_hi_seed44","0.3496932515337423","0.2318145775489555","0.22136109058206527","0.3496932515337423","0.3288590604026846","0.24425695110258872","0.22559118638242623","0.3288590604026846"
"ar_model_train_fr_seed42","2024-10-09T03:54:59.000Z","176","2024-10-09T03:57:55.000Z","gr007.hpc.nyu.edu","qd63bm4a","-","2024-10-09T03:57:55.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed42","0.2756756756756757","0.13782706192047373","0.14765765765765765","0.2756756756756757","0.30303030303030304","0.16023088023088025","0.11998465669351745","0.30303030303030304"
"ar_model_train_hi_seed44","2024-10-09T03:03:30.000Z","160","2024-10-09T03:06:10.000Z","gr007.hpc.nyu.edu","fvdeleja","-","2024-10-09T03:06:10.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed44","0.3803680981595092","0.3364974186233065","0.3302743201132771","0.3803680981595092","0.3825503355704698","0.3424540498044855","0.3804514367602237","0.3825503355704698"
"ar_model_train_hi_seed43","2024-10-09T02:47:19.000Z","161","2024-10-09T02:50:00.000Z","gr007.hpc.nyu.edu","16hxq0e8","-","2024-10-09T02:50:00.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed43","0.37423312883435583","0.35188176394898185","0.3911176114293656","0.37423312883435583","0.3691275167785235","0.32651415616968815","0.403309241094476","0.3691275167785235"
"ar_model_train_en_seed44","2024-10-09T01:42:56.000Z","249","2024-10-09T01:47:05.000Z","gr007.hpc.nyu.edu","ygebl4og","-","2024-10-09T01:47:05.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed44","0.32432432432432434","0.2782122876300958","0.30902270935680054","0.32432432432432434","0.3710247349823322","0.3115378266026611","0.32991544674406864","0.3710247349823322"
"ar_model_train_ru_seed46","2024-10-09T04:37:28.000Z","182","2024-10-09T04:40:30.000Z","gr007.hpc.nyu.edu","1agz2tao","-","2024-10-09T04:40:30.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed46","0.34831460674157305","0.27951904774274916","0.2360933264825987","0.34831460674157305","0.3693181818181818","0.28398889227853846","0.23174531546483965","0.3693181818181818"
"ar_model_train_en_seed43","2024-10-09T01:38:45.000Z","250","2024-10-09T01:42:55.000Z","gr007.hpc.nyu.edu","4wrvm6sy","-","2024-10-09T01:42:55.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed43","0.30743243243243246","0.2362290131040131","0.42265298084970215","0.30743243243243246","0.31448763250883394","0.22952524682918657","0.19434014304492145","0.31448763250883394"
"ar_model_train_ar_seed43","2024-10-09T02:15:37.000Z","190","2024-10-09T02:18:47.000Z","gr007.hpc.nyu.edu","5cgukouc","-","2024-10-09T02:18:47.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed43","0.46116504854368934","0.4307254570946332","0.41369672621765025","0.46116504854368934","0.4846938775510204","0.44913948508933865","0.4332046181533603","0.4846938775510204"
"ar_model_train_hi_seed46","2024-10-09T03:22:24.000Z","161","2024-10-09T03:25:05.000Z","gr007.hpc.nyu.edu","qm0ea11w","-","2024-10-09T03:25:05.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed46","0.2085889570552147","0.1516509034478542","0.22379985953605588","0.2085889570552147","0.2483221476510067","0.18529015260850684","0.20520933205496963","0.2483221476510067"
"ar_model_train_ar_seed42","2024-10-09T02:28:31.000Z","191","2024-10-09T02:31:42.000Z","gr007.hpc.nyu.edu","pxkyqyht","-","2024-10-09T02:31:42.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed42","0.22815533980582525","0.1525271740495196","0.22278355593956076","0.22815533980582525","0.19387755102040816","0.1148655291521396","0.18803081115165787","0.19387755102040816"
"ar_model_train_ar_seed45","2024-10-09T02:05:59.000Z","190","2024-10-09T02:09:09.000Z","gr007.hpc.nyu.edu","h0117kns","-","2024-10-09T02:09:09.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed45","0.587378640776699","0.5859739649181397","0.6054595889547346","0.587378640776699","0.6479591836734694","0.6487275046677636","0.6640124383086567","0.6479591836734694"
"ar_model_train_ar_seed43","2024-10-09T02:31:43.000Z","191","2024-10-09T02:34:54.000Z","gr007.hpc.nyu.edu","ep075aka","-","2024-10-09T02:34:54.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed43","0.30097087378640774","0.25403805458917544","0.36444789587354737","0.30097087378640774","0.30612244897959184","0.2650971195931789","0.3399864997935919","0.30612244897959184"
"ar_model_train_fr_seed43","2024-10-09T03:28:01.000Z","176","2024-10-09T03:30:57.000Z","gr007.hpc.nyu.edu","edkm0pb3","-","2024-10-09T03:30:57.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed43","0.5027027027027027","0.4764093700580187","0.4856952541235314","0.5027027027027027","0.5151515151515151","0.4867497429357894","0.5160546169947584","0.5151515151515151"
"ar_model_train_en_seed42","2024-10-09T01:34:33.000Z","251","2024-10-09T01:38:44.000Z","gr007.hpc.nyu.edu","rovfdxxb","-","2024-10-09T01:38:44.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed42","0.32432432432432434","0.2732639906221369","0.323762861079783","0.32432432432432434","0.29328621908127206","0.2310242216248835","0.33219458091304005","0.29328621908127206"
"ar_model_train_en_seed46","2024-10-09T01:51:18.000Z","249","2024-10-09T01:55:27.000Z","gr007.hpc.nyu.edu","e7q7m91x","-","2024-10-09T01:55:27.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed46","0.3547297297297297","0.2852641596837378","0.4654584018411169","0.3547297297297297","0.3568904593639576","0.28858627838424816","0.4428409421872144","0.3568904593639576"
"ar_model_train_en_seed46","2024-10-09T01:30:23.000Z","249","2024-10-09T01:34:32.000Z","gr007.hpc.nyu.edu","rplj24lt","-","2024-10-09T01:34:32.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed46","0.4966216216216216","0.45685983295647686","0.5473175768159195","0.4966216216216216","0.5371024734982333","0.472799686192382","0.45571345525820006","0.5371024734982333"
"ar_model_train_fr_seed45","2024-10-09T03:34:26.000Z","175","2024-10-09T03:37:21.000Z","gr007.hpc.nyu.edu","hh6jx79l","-","2024-10-09T03:37:21.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed45","0.5243243243243243","0.5122251029309852","0.5568074708615249","0.5243243243243243","0.4787878787878787","0.4570543980889246","0.47175211316198035","0.4787878787878787"
"ar_model_train_ru_seed43","2024-10-09T04:43:36.000Z","181","2024-10-09T04:46:37.000Z","gr007.hpc.nyu.edu","hj9h1t9q","-","2024-10-09T04:46:37.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed43","0.25280898876404495","0.19287065658354544","0.1823313480720792","0.25280898876404495","0.26704545454545453","0.20168542395104896","0.17972337006427916","0.26704545454545453"
"ar_model_train_fr_seed45","2024-10-09T04:03:49.000Z","176","2024-10-09T04:06:45.000Z","gr007.hpc.nyu.edu","5lj9ba8k","-","2024-10-09T04:06:45.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed45","0.24324324324324328","0.19395482688839744","0.4080951154220943","0.24324324324324328","0.23030303030303031","0.17918073420465766","0.26386427132189844","0.23030303030303031"
"ar_model_train_fr_seed44","2024-10-09T03:46:10.000Z","175","2024-10-09T03:49:05.000Z","gr007.hpc.nyu.edu","db0xk0rc","-","2024-10-09T03:49:05.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed44","0.43783783783783786","0.3995965695800345","0.38448344448344446","0.43783783783783786","0.4303030303030303","0.3830270167222826","0.3661140727461433","0.4303030303030303"
"ar_model_train_hi_seed44","2024-10-09T02:50:01.000Z","161","2024-10-09T02:52:42.000Z","gr007.hpc.nyu.edu","ynz2fdip","-","2024-10-09T02:52:42.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed44","0.37423312883435583","0.29433490357179803","0.2504576626582587","0.37423312883435583","0.3691275167785235","0.2975190912540613","0.25065624978355877","0.3691275167785235"
"ar_model_train_fr_seed42","2024-10-09T03:25:06.000Z","174","2024-10-09T03:28:00.000Z","gr007.hpc.nyu.edu","phj1i5a4","-","2024-10-09T03:28:00.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed42","0.4918918918918919","0.4823877733069856","0.4974097741171338","0.4918918918918919","0.4545454545454546","0.44958383671293545","0.5077673706764616","0.4545454545454546"
"ar_model_train_hi_seed44","2024-10-09T03:16:58.000Z","162","2024-10-09T03:19:40.000Z","gr007.hpc.nyu.edu","czoaat0n","-","2024-10-09T03:19:40.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed44","0.1840490797546012","0.09558539541919912","0.34564259871008335","0.1840490797546012","0.26174496644295303","0.11742048438867816","0.12678128160338328","0.26174496644295303"
"ar_model_train_ru_seed44","2024-10-09T04:31:16.000Z","187","2024-10-09T04:34:23.000Z","gr007.hpc.nyu.edu","cvvh76s3","-","2024-10-09T04:34:23.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed44","0.39325842696629215","0.33505603963426955","0.48476262871350406","0.39325842696629215","0.3636363636363637","0.2974883604553878","0.26987334542766916","0.3636363636363637"
"ar_model_train_ru_seed43","2024-10-09T04:28:03.000Z","192","2024-10-09T04:31:15.000Z","gr007.hpc.nyu.edu","i1e1rc0v","-","2024-10-09T04:31:15.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed43","0.33707865168539325","0.2928083245364626","0.27712514672274274","0.33707865168539325","0.32954545454545453","0.28306816700170423","0.287400936239869","0.32954545454545453"
"ar_model_train_fr_seed46","2024-10-09T04:06:46.000Z","176","2024-10-09T04:09:42.000Z","gr007.hpc.nyu.edu","i2om31c3","-","2024-10-09T04:09:42.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed46","0.3027027027027027","0.20283066804805935","0.3586483015762047","0.3027027027027027","0.30303030303030304","0.1946868866123524","0.2997245179063361","0.30303030303030304"
"ar_model_train_ar_seed46","2024-10-09T02:09:10.000Z","193","2024-10-09T02:12:23.000Z","gr007.hpc.nyu.edu","vmid9ob7","-","2024-10-09T02:12:23.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed46","0.6019417475728155","0.6023314194476952","0.616412920366264","0.6019417475728155","0.6530612244897959","0.6530877136584342","0.6604551344347263","0.6530612244897959"
"ar_model_train_ru_seed42","2024-10-09T04:24:59.000Z","183","2024-10-09T04:28:02.000Z","gr007.hpc.nyu.edu","i7o8cp99","-","2024-10-09T04:28:02.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed42","0.3258426966292135","0.26900757614606596","0.4369077217308153","0.3258426966292135","0.3465909090909091","0.26260504201680673","0.22882846320346317","0.3465909090909091"
"ar_model_train_fr_seed45","2024-10-09T03:49:06.000Z","176","2024-10-09T03:52:02.000Z","gr007.hpc.nyu.edu","i8k3neo1","-","2024-10-09T03:52:02.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed45","0.44324324324324327","0.40856244175209694","0.3874233696182184","0.44324324324324327","0.3939393939393939","0.35262280658865097","0.3503434082931181","0.3939393939393939"
"ar_model_train_hi_seed42","2024-10-09T03:11:35.000Z","160","2024-10-09T03:14:15.000Z","gr007.hpc.nyu.edu","pg3ge808","-","2024-10-09T03:14:15.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed42","0.27607361963190186","0.21549380488391676","0.18255034409774237","0.27607361963190186","0.2751677852348993","0.2098287384536799","0.1737690422925322","0.2751677852348993"
"ar_model_train_en_seed45","2024-10-09T01:26:12.000Z","250","2024-10-09T01:30:22.000Z","gr007.hpc.nyu.edu","vi427gwu","-","2024-10-09T01:30:22.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed45","0.5135135135135135","0.4774886750235233","0.4618016118544939","0.5135135135135135","0.5123674911660777","0.4703323713930389","0.45743519455605","0.5123674911660777"
"ar_model_train_ar_seed46","2024-10-09T02:25:15.000Z","190","2024-10-09T02:28:25.000Z","gr007.hpc.nyu.edu","sjc3nodg","-","2024-10-09T02:28:25.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed46","0.529126213592233","0.5133075414509292","0.5433602951256901","0.529126213592233","0.5","0.481468678329919","0.5150869353952762","0.5"
"ar_model_train_fr_seed44","2024-10-09T04:00:53.000Z","175","2024-10-09T04:03:48.000Z","gr007.hpc.nyu.edu","yvh5ct7c","-","2024-10-09T04:03:48.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed44","0.24324324324324328","0.10501250148827242","0.06696021864561191","0.24324324324324328","0.3090909090909091","0.17370655234732904","0.14946871310507673","0.3090909090909091"
"ar_model_train_en_seed45","2024-10-09T01:05:20.000Z","249","2024-10-09T01:09:29.000Z","gr007.hpc.nyu.edu","bp12dgbf","-","2024-10-09T01:09:29.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed45","0.527027027027027","0.5183062526812526","0.520942894140049","0.527027027027027","0.5547703180212014","0.5404933585968074","0.5332539533039791","0.5547703180212014"
"ar_model_train_ar_seed44","2024-10-09T02:34:55.000Z","192","2024-10-09T02:38:07.000Z","gr007.hpc.nyu.edu","xp15rt1a","-","2024-10-09T02:38:07.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed44","0.2815533980582524","0.21680905223491748","0.3139702951199126","0.2815533980582524","0.25510204081632654","0.19829206976545277","0.25101293264558566","0.25510204081632654"
"ar_model_train_hi_seed46","2024-10-09T03:08:53.000Z","161","2024-10-09T03:11:34.000Z","gr007.hpc.nyu.edu","pdqgjgoo","-","2024-10-09T03:11:34.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed46","0.3128834355828221","0.27137812646613","0.5551970270086671","0.3128834355828221","0.35570469798657717","0.30726369981172114","0.36047369326775897","0.35570469798657717"
"ar_model_train_fr_seed46","2024-10-09T03:52:03.000Z","175","2024-10-09T03:54:58.000Z","gr007.hpc.nyu.edu","p95j38ur","-","2024-10-09T03:54:58.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed46","0.4918918918918919","0.4548101647617099","0.4935989835989836","0.4918918918918919","0.3878787878787879","0.3523822763334417","0.40129966116662347","0.3878787878787879"
"ar_model_train_fr_seed42","2024-10-09T03:40:17.000Z","175","2024-10-09T03:43:12.000Z","gr007.hpc.nyu.edu","0ogomuvo","-","2024-10-09T03:43:12.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed42","0.32972972972972975","0.28140397144664575","0.2855079469713616","0.32972972972972975","0.37575757575757573","0.3072467180125338","0.2883555325913162","0.37575757575757573"
"ar_model_train_hi_seed43","2024-10-09T03:14:16.000Z","161","2024-10-09T03:16:57.000Z","gr007.hpc.nyu.edu","vxy9igp5","-","2024-10-09T03:16:57.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed43","0.2331288343558282","0.14868886617144886","0.13564788994236843","0.2331288343558282","0.3087248322147651","0.19621409668004805","0.15918447916079184","0.3087248322147651"
"ar_model_train_en_seed44","2024-10-09T01:22:03.000Z","248","2024-10-09T01:26:11.000Z","gr007.hpc.nyu.edu","0lj3eec8","-","2024-10-09T01:26:11.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_en_seed44","0.4864864864864865","0.4671587320230199","0.49061635315591","0.4864864864864865","0.5123674911660777","0.4746494904263184","0.49370624708313887","0.5123674911660777"
"ar_model_train_ar_seed44","2024-10-09T02:02:15.000Z","222","2024-10-09T02:05:57.000Z","gr007.hpc.nyu.edu","j47p6v3f","-","2024-10-09T02:05:57.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed44","0.5970873786407767","0.59773197581469","0.6082411266013895","0.5970873786407767","0.6683673469387755","0.6702386266342557","0.6757774538386784","0.6683673469387755"
"ar_model_train_fr_seed43","2024-10-09T03:43:13.000Z","176","2024-10-09T03:46:09.000Z","gr007.hpc.nyu.edu","b1a1hvs3","-","2024-10-09T03:46:09.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed43","0.4702702702702703","0.45045903045903046","0.4650702760872252","0.4702702702702703","0.4666666666666667","0.4265929104768749","0.44089237578973656","0.4666666666666667"
"ar_model_train_hi_seed45","2024-10-09T03:06:11.000Z","161","2024-10-09T03:08:52.000Z","gr007.hpc.nyu.edu","j51m0pi5","-","2024-10-09T03:08:52.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed45","0.37423312883435583","0.3472178782896935","0.3778049193626681","0.37423312883435583","0.3221476510067114","0.2863191334916679","0.2863364311804896","0.3221476510067114"
"ar_model_train_hi_seed45","2024-10-09T03:19:41.000Z","162","2024-10-09T03:22:23.000Z","gr007.hpc.nyu.edu","vyzq3xuc","-","2024-10-09T03:22:23.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed45","0.24539877300613497","0.2013162976071497","0.224943859033335","0.24539877300613497","0.22818791946308725","0.17601424365571347","0.22251319994790392","0.22818791946308725"
"ar_model_train_ar_seed45","2024-10-09T02:38:08.000Z","192","2024-10-09T02:41:20.000Z","gr007.hpc.nyu.edu","3uvulj0d","-","2024-10-09T02:41:20.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed45","0.2669902912621359","0.24997952409367843","0.3160471470648907","0.2669902912621359","0.29591836734693877","0.2785428590695418","0.3349702586649937","0.29591836734693877"
"ar_model_train_hi_seed45","2024-10-09T02:52:44.000Z","160","2024-10-09T02:55:24.000Z","gr007.hpc.nyu.edu","zbk9sdt8","-","2024-10-09T02:55:24.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_hi_seed45","0.3619631901840491","0.27536227988219103","0.25973729746735885","0.3619631901840491","0.35570469798657717","0.26902363339254276","0.24460453361872656","0.35570469798657717"
"ar_model_train_fr_seed44","2024-10-09T03:30:58.000Z","207","2024-10-09T03:34:25.000Z","gr007.hpc.nyu.edu","jhlfexo6","-","2024-10-09T03:34:25.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_fr_seed44","0.43783783783783786","0.4007630379970806","0.3754013104013104","0.43783783783783786","0.4484848484848485","0.3976792601338056","0.3832018885727326","0.4484848484848485"
"ar_model_train_ar_seed46","2024-10-09T02:41:21.000Z","194","2024-10-09T02:44:35.000Z","gr007.hpc.nyu.edu","1dl31mf8","-","2024-10-09T02:44:35.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed46","0.2815533980582524","0.24119208415797985","0.25920684981685865","0.2815533980582524","0.2857142857142857","0.25770975056689344","0.30588977349181434","0.2857142857142857"
"ar_model_train_ar_seed44","2024-10-09T02:18:48.000Z","191","2024-10-09T02:21:59.000Z","gr007.hpc.nyu.edu","auj24kbm","-","2024-10-09T02:21:59.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed44","0.45145631067961167","0.4361813794508873","0.47819508812286465","0.45145631067961167","0.4846938775510204","0.4593540872570226","0.4750560954074715","0.4846938775510204"
"ar_model_train_ru_seed46","2024-10-09T04:52:44.000Z","182","2024-10-09T04:55:46.000Z","gr007.hpc.nyu.edu","k9lhj06g","-","2024-10-09T04:55:46.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ru_seed46","0.21348314606741572","0.13944876596561992","0.1625254935587129","0.21348314606741572","0.2784090909090909","0.17957647191518158","0.23676948051948052","0.2784090909090909"
"ar_model_train_ar_seed43","2024-10-09T01:59:04.000Z","190","2024-10-09T02:02:14.000Z","gr007.hpc.nyu.edu","kbhkfwkz","-","2024-10-09T02:02:14.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed43","0.587378640776699","0.5818182788260226","0.6017856304103786","0.587378640776699","0.6479591836734694","0.6457818223647915","0.6553440618822235","0.6479591836734694"
"ar_model_train_ar_seed42","2024-10-09T02:12:24.000Z","192","2024-10-09T02:15:36.000Z","gr007.hpc.nyu.edu","aoplhb2l","-","2024-10-09T02:15:36.000Z","","aubmindlab/bert-base-arabertv02","./results_bert-base-arabertv02_ar_seed42","0.441747572815534","0.42933052866624655","0.47701584750563153","0.441747572815534","0.5153061224489796","0.5036828719583071","0.6131801995913495","0.5153061224489796"
